CustomerID,Recency,Frequency,Monetary,Segment,Country,Revenue_Share
13356.0,80,1,768.24,At Risk,United Kingdom,9.279920244830484e-05
13357.0,257,1,609.4,At Risk,United Kingdom,7.361219667291077e-05
13358.0,268,1,439.03,Lost Customers,United Kingdom,5.303242977569415e-05
13359.0,59,2,431.26,Potential Loyalists,United Kingdom,5.2093856148932555e-05
13362.0,3,5,3085.4900000000002,Champions,United Kingdom,0.0003727103654616007
13363.0,17,2,992.5,Loyal Customers,United Kingdom,0.00011988858745957326
13364.0,66,2,0.0,At Risk,United Kingdom,0.0
13365.0,8,3,2191.22,Champions,United Kingdom,0.0002646874263104948
13366.0,50,1,56.160000000000004,At Risk,United Kingdom,6.783821734740186e-06
13368.0,256,2,623.4,At Risk,United Kingdom,7.530332032473347e-05
13369.0,354,2,263.75,At Risk,United Kingdom,3.1859561654874005e-05
13370.0,366,2,721.32,At Risk,United Kingdom,8.713152232376764e-05
13372.0,89,1,378.64,At Risk,United Kingdom,4.57376471090104e-05
13373.0,60,3,3312.25,Loyal Customers,United Kingdom,0.000400101736839266
13375.0,81,2,772.9,Potential Loyalists,United Kingdom,9.336210503526868e-05
13376.0,99,3,1019.76,Potential Loyalists,United Kingdom,0.00012318144679876515
13379.0,26,3,572.56,Loyal Customers,United Kingdom,6.91621255776859e-05
13381.0,21,7,3626.81,Champions,United Kingdom,0.00043809886940479083
13382.0,280,1,222.99,Lost Customers,United Kingdom,2.6935975937138783e-05
13384.0,30,9,4122.28,Champions,United Kingdom,0.0004979489433882616
13385.0,329,1,534.57,At Risk,United Kingdom,6.457314075391847e-05
13388.0,121,3,627.15,Potential Loyalists,United Kingdom,7.575629987432883e-05
13389.0,11,3,797.96,Loyal Customers,United Kingdom,9.638921637203132e-05
13390.0,74,1,544.08,At Risk,United Kingdom,6.572189689169232e-05
13391.0,203,1,59.8,Lost Customers,United Kingdom,7.223513884214086e-06
13394.0,1,10,2312.8,Champions,United Kingdom,0.0002793736272811094
13395.0,185,1,307.72,Lost Customers,United Kingdom,3.7170897867062856e-05
13396.0,21,4,1325.29,Loyal Customers,United Kingdom,0.00016008780460886432
13397.0,72,6,1539.18,Loyal Customers,United Kingdom,0.00018592455017231837
13398.0,192,1,457.34,Lost Customers,United Kingdom,5.524417792318512e-05
13402.0,127,2,621.23,Potential Loyalists,United Kingdom,7.504119615870095e-05
13403.0,17,1,75.0,At Risk,United Kingdom,9.059590991907299e-06
13404.0,1,2,252.49,Potential Loyalists,United Kingdom,3.049941506062232e-05
13405.0,74,3,572.451,Potential Loyalists,United Kingdom,6.914895897211101e-05
13408.0,1,81,27487.41,Champions,United Kingdom,0.003320329227024835
13410.0,8,7,988.91,Champions,United Kingdom,0.0001194549350374273
13411.0,107,1,213.55,Lost Customers,United Kingdom,2.579567541762405e-05
13414.0,133,3,1390.5,Potential Loyalists,United Kingdom,0.00016796481698996133
13416.0,43,2,712.5,Potential Loyalists,United Kingdom,8.606611442311935e-05
13417.0,4,2,640.83,Loyal Customers,United Kingdom,7.740876927125274e-05
13418.0,11,23,5845.44,Champions,United Kingdom,0.0007060972742364614
13419.0,63,1,221.06,At Risk,United Kingdom,2.6702842462280367e-05
13420.0,134,4,140.35,Potential Loyalists,United Kingdom,1.6953514609522525e-05
13421.0,40,3,1831.61,Loyal Customers,United Kingdom,0.0002212484994224977
13422.0,51,2,2601.55,Loyal Customers,United Kingdom,0.00031425305259995246
13425.0,108,3,1624.21,Potential Loyalists,United Kingdom,0.00019619571046621006
13426.0,0,12,3550.7000000000003,Champions,United Kingdom,0.0004289051964662033
13427.0,19,3,582.6,Loyal Customers,United Kingdom,7.03749028251359e-05
13428.0,10,1,201.78,Potential Loyalists,United Kingdom,2.43739236046274e-05
13429.0,10,4,1006.8,Champions,United Kingdom,0.00012161594947536357
13430.0,18,4,648.6899999999999,Loyal Customers,United Kingdom,7.835821440720461e-05
13431.0,67,2,1269.1,Potential Loyalists,United Kingdom,0.00015330035903772738
13434.0,74,2,534.24,Potential Loyalists,United Kingdom,6.453327855355407e-05
13435.0,5,9,3794.4900000000002,Champions,United Kingdom,0.0004583536989717644
13436.0,1,1,196.89,Potential Loyalists,United Kingdom,2.378323827195504e-05
13437.0,14,7,3408.06,Champions,United Kingdom,0.0004116750623450612
13439.0,255,1,283.71,Lost Customers,United Kingdom,3.427062080418693e-05
13441.0,91,1,296.64,At Risk,United Kingdom,3.583249429119175e-05
13447.0,23,4,1104.23,Loyal Customers,United Kingdom,0.00013338496214658396
13448.0,16,10,3460.9900000000002,Champions,United Kingdom,0.0004180687176944166
13449.0,23,1,291.88,Potential Loyalists,United Kingdom,3.5257512249572036e-05
13450.0,26,6,2043.7199999999998,Champions,United Kingdom,0.0002468702306930771
13451.0,26,6,2838.56,Champions,United Kingdom,0.00034288256807984513
13452.0,259,2,590.0,At Risk,United Kingdom,7.126878246967076e-05
13453.0,165,2,356.97999999999996,At Risk,United Kingdom,4.3121237230547566e-05
13455.0,24,4,1007.35,Loyal Customers,United Kingdom,0.00012168238647597091
13456.0,17,7,1737.8200000000002,Champions,United Kingdom,0.00020991917890075126
13458.0,7,22,9537.92,Champions,United Kingdom,0.0011521287215137661
13460.0,29,2,183.44,Potential Loyalists,United Kingdom,2.2158551620739667e-05
13461.0,38,3,1445.0,Loyal Customers,United Kingdom,0.00017454811977741396
13462.0,183,2,143.25,Lost Customers,United Kingdom,1.730381879454294e-05
13464.0,58,1,674.68,Potential Loyalists,United Kingdom,8.149766467226689e-05
13466.0,100,2,297.95,At Risk,United Kingdom,3.599073514718373e-05
13467.0,10,2,1071.91,Loyal Customers,United Kingdom,0.00012948088240180471
13468.0,1,41,5656.75,Champions,United Kingdom,0.0006833045512462882
13470.0,99,2,165.0,At Risk,United Kingdom,1.9931100182196058e-05
13471.0,1,4,2501.84,Champions,United Kingdom,0.0003022086283625781
13473.0,60,3,417.54,Potential Loyalists,United Kingdom,5.043655497014632e-05
13474.0,236,1,226.84,Lost Customers,United Kingdom,2.7401034941390023e-05
13475.0,191,4,1431.78,Potential Loyalists,United Kingdom,0.0001729512158719071
13476.0,178,4,1092.77,Loyal Customers,United Kingdom,0.0001320006566430205
13477.0,37,8,1441.53,Loyal Customers,United Kingdom,0.00017412896270085505
13479.0,198,3,291.0,At Risk,United Kingdom,3.515121304860032e-05
13481.0,45,8,1776.81,Loyal Customers,United Kingdom,0.00021462895827107744
13482.0,232,1,184.64,Lost Customers,United Kingdom,2.230350507661018e-05
13483.0,65,1,140.34,At Risk,United Kingdom,1.6952306664056937e-05
13484.0,241,1,313.8,Lost Customers,United Kingdom,3.790532871014014e-05
13485.0,233,1,454.24,Lost Customers,United Kingdom,5.4869714828852956e-05
13486.0,78,3,1122.41,Potential Loyalists,United Kingdom,0.0001355810070030223
13487.0,57,3,575.4,Potential Loyalists,United Kingdom,6.95051820899128e-05
13488.0,17,17,8910.61,Champions,United Kingdom,0.001076353094511988
13489.0,105,4,449.52,Potential Loyalists,United Kingdom,5.4299564569095585e-05
13491.0,51,10,1215.82,Loyal Customers,United Kingdom,0.00014686442559707643
13492.0,136,3,1269.84,Potential Loyalists,Switzerland,0.00015338974700218085
13493.0,275,2,618.63,At Risk,Switzerland,7.472713033764816e-05
13494.0,311,1,316.26000000000005,Lost Customers,United Kingdom,3.8202483294674704e-05
13495.0,7,6,1990.1200000000001,Champions,United Kingdom,0.0002403956429975274
13496.0,10,3,617.93,Loyal Customers,United Kingdom,7.464257415505703e-05
13497.0,282,3,321.05,At Risk,United Kingdom,3.878108917269118e-05
13499.0,17,7,1146.96,Champions,United Kingdom,0.00013854651312103996
13500.0,23,4,1136.77,Loyal Customers,United Kingdom,0.00013731561669160614
13501.0,242,2,1310.47,Potential Loyalists,Switzerland,0.00015829762942886345
13502.0,16,3,292.0,Potential Loyalists,United Kingdom,3.5272007595159084e-05
13503.0,71,1,216.85,At Risk,United Kingdom,2.619429742126797e-05
13504.0,64,1,295.93,At Risk,United Kingdom,3.5746730163135025e-05
13505.0,67,8,4282.88,Champions,Switzerland,0.0005173485475655991
13506.0,312,3,452.82,At Risk,United Kingdom,5.469818657273951e-05
13507.0,3,4,2479.16,Champions,United Kingdom,0.00029946900804662534
13508.0,243,1,110.97,Lost Customers,United Kingdom,1.340457083162604e-05
13509.0,8,7,979.72,Champions,United Kingdom,0.00011834483315455226
13510.0,1,5,1785.16,Champions,United Kingdom,0.00021563759273484314
13512.0,260,1,251.21,Lost Customers,United Kingdom,3.0344798041027104e-05
13513.0,126,1,205.1,Lost Customers,United Kingdom,2.4774961499202492e-05
13514.0,73,1,152.20000000000002,Lost Customers,United Kingdom,1.8384929986243883e-05
13515.0,72,4,891.12,Potential Loyalists,United Kingdom,0.00010764243632944577
13516.0,21,3,1389.41,Loyal Customers,United Kingdom,0.00016783315093421228
13517.0,59,5,2109.07,Loyal Customers,United Kingdom,0.00025476415431069236
13518.0,85,1,627.16,At Risk,United Kingdom,7.575750781979442e-05
13519.0,50,2,110.80000000000001,At Risk,United Kingdom,1.3384035758711052e-05
13520.0,58,8,3487.75,Champions,Switzerland,0.0004213011797603291
13521.0,1,3,1071.73,Loyal Customers,United Kingdom,0.00012945913938342414
13522.0,30,1,125.80000000000001,At Risk,United Kingdom,1.5195953957092512e-05
13523.0,33,6,3755.38,Loyal Customers,United Kingdom,0.00045362942425585114
13524.0,40,5,680.1800000000001,Loyal Customers,United Kingdom,8.216203467834009e-05
13525.0,14,2,628.78,Potential Loyalists,United Kingdom,7.595319498521962e-05
13527.0,33,8,2218.61,Champions,United Kingdom,0.0002679959889407394
13529.0,78,2,307.76,At Risk,United Kingdom,3.7175729648925205e-05
13531.0,205,2,483.8,At Risk,United Kingdom,5.844040162513002e-05
13532.0,33,1,210.31,At Risk,United Kingdom,2.5404301086773656e-05
13533.0,182,3,269.09,At Risk,United Kingdom,3.25046045334978e-05
13534.0,2,43,5613.08,Champions,United Kingdom,0.0006780294533980669
13536.0,1,7,3444.39,Champions,United Kingdom,0.0004160635282215411
13538.0,43,7,1280.85,Loyal Customers,United Kingdom,0.00015471969495979283
13539.0,85,4,605.84,Potential Loyalists,United Kingdom,7.318216808716159e-05
13544.0,39,2,276.06,Potential Loyalists,United Kingdom,3.3346542523012384e-05
13546.0,12,3,621.09,Loyal Customers,United Kingdom,7.502428492218274e-05
13548.0,96,2,678.16,Potential Loyalists,United Kingdom,8.191802969429139e-05
13549.0,25,8,916.12,Champions,United Kingdom,0.00011066229999341487
13551.0,319,1,91.80000000000001,Lost Customers,United Kingdom,1.1088939374094535e-05
13552.0,66,16,3539.53,Champions,United Kingdom,0.00042755592138114194
13555.0,73,4,4098.88,Loyal Customers,United Kingdom,0.0004951223509987865
13557.0,28,2,584.06,Potential Loyalists,United Kingdom,7.055126286311169e-05
13558.0,5,4,594.52,Loyal Customers,United Kingdom,7.181477382011637e-05
13560.0,7,1,171.42000000000002,Potential Loyalists,United Kingdom,2.0706601171103324e-05
13561.0,215,1,141.85999999999999,Lost Customers,United Kingdom,1.7135914374826256e-05
13562.0,81,3,1799.33,Potential Loyalists,United Kingdom,0.0002173492514595808
13563.0,84,2,777.53,Potential Loyalists,United Kingdom,9.392138378583576e-05
13564.0,144,5,623.3900000000001,Potential Loyalists,United Kingdom,7.53021123792679e-05
13565.0,19,2,240.22,Potential Loyalists,United Kingdom,2.9017265974346287e-05
13566.0,40,2,856.84,Potential Loyalists,United Kingdom,0.00010350159927341134
13568.0,173,1,187.05,Lost Customers,United Kingdom,2.2594619933816806e-05
13569.0,17,2,338.62,Potential Loyalists,United Kingdom,4.0903449355728663e-05
13570.0,243,1,239.49,Lost Customers,United Kingdom,2.8929085955358388e-05
13571.0,12,12,2088.94,Champions,United Kingdom,0.00025233256008846445
13572.0,205,1,1384.25,At Risk,United Kingdom,0.00016720985107396906
13573.0,50,2,290.25,Potential Loyalists,United Kingdom,3.506061713868125e-05
13575.0,23,5,732.0699999999999,Loyal Customers,United Kingdom,8.843006369927435e-05
13576.0,10,20,6703.3,Champions,United Kingdom,0.0008097220839473626
13577.0,25,5,1658.3,Loyal Customers,United Kingdom,0.0002003135965583983
13579.0,14,2,467.04,Potential Loyalists,United Kingdom,5.641588502480514e-05
13581.0,309,1,118.0,Lost Customers,United Kingdom,1.4253756493934151e-05
13583.0,155,1,781.03,At Risk,United Kingdom,9.434416469879143e-05
13584.0,306,1,142.4,Lost Customers,United Kingdom,1.7201143429967993e-05
13587.0,31,3,347.0,Potential Loyalists,United Kingdom,4.19157076558911e-05
13588.0,15,13,2445.12,Champions,United Kingdom,0.000295357161681765
13589.0,14,2,379.65,Potential Loyalists,United Kingdom,4.585964960103474e-05
13590.0,11,7,1976.12,Champions,United Kingdom,0.0002387045193457047
13591.0,64,3,1117.13,Loyal Customers,United Kingdom,0.00013494321179719203
13592.0,35,4,247.95999999999998,Potential Loyalists,United Kingdom,2.9952215764711115e-05
13593.0,108,6,1965.0800000000002,Loyal Customers,United Kingdom,0.00023737094755169595
13594.0,52,1,396.97,At Risk,United Kingdom,4.795181114743254e-05
13596.0,5,2,664.11,Loyal Customers,United Kingdom,8.022086631514076e-05
13598.0,47,2,147.29,At Risk,United Kingdom,1.7791828762640345e-05
13599.0,1,33,5026.85,Champions,United Kingdom,0.0006072160663689228
13600.0,312,1,219.52,Lost Customers,United Kingdom,2.6516818860579873e-05
13601.0,45,2,693.32,Potential Loyalists,United Kingdom,8.374927502012225e-05
13602.0,64,1,428.89,At Risk,United Kingdom,5.1807573073588286e-05
13603.0,26,1,164.34,At Risk,United Kingdom,1.9851375781467274e-05
13606.0,29,3,276.75,Potential Loyalists,United Kingdom,3.3429890760137934e-05
13607.0,40,1,675.51,Potential Loyalists,United Kingdom,8.159792414591066e-05
13610.0,12,9,1065.88,Champions,United Kingdom,0.00012875249128605537
13611.0,89,4,1140.8,Loyal Customers,United Kingdom,0.00013780241871423794
13614.0,24,4,1585.46,Loyal Customers,United Kingdom,0.00019151492178705795
13615.0,312,2,399.99,At Risk,United Kingdom,4.8316610678040006e-05
13617.0,40,3,544.18,Potential Loyalists,United Kingdom,6.573397634634819e-05
13618.0,173,1,177.34,Lost Customers,United Kingdom,2.1421704886731206e-05
13621.0,116,1,213.85,Lost Customers,United Kingdom,2.5831913781591678e-05
13623.0,30,7,652.4,Loyal Customers,United Kingdom,7.880636217493763e-05
13626.0,252,1,257.23,Lost Customers,United Kingdom,3.1071981211310866e-05
13627.0,59,7,1624.02,Loyal Customers,United Kingdom,0.00019617275950236388
13629.0,23,11,7792.36,Champions,United Kingdom,0.0009412745928226501
13630.0,5,11,1995.68,Champions,United Kingdom,0.00024106726067639413
13631.0,99,12,3021.77,Loyal Customers,United Kingdom,0.00036501333695487624
13632.0,24,6,2114.68,Champions,United Kingdom,0.00025544181171688703
13634.0,33,5,1547.3600000000001,Loyal Customers,United Kingdom,0.00018691264956316906
13635.0,67,1,1071.03,Potential Loyalists,United Kingdom,0.000129374583200833
13636.0,36,6,941.62,Loyal Customers,United Kingdom,0.00011374256093066335
13637.0,52,3,804.3,Potential Loyalists,United Kingdom,9.715505379721388e-05
13638.0,15,1,122.64,At Risk,United Kingdom,1.4814243189966816e-05
13639.0,74,1,1033.34,Potential Loyalists,United Kingdom,0.00012482183674103318
13642.0,215,1,312.28,Lost Customers,United Kingdom,3.7721720999370816e-05
13643.0,31,3,519.44,Loyal Customers,United Kingdom,6.274551926448437e-05
13644.0,8,5,2597.52,Champions,United Kingdom,0.00031376625057732066
13645.0,120,1,252.1,At Risk,United Kingdom,3.04523051874644e-05
13647.0,9,5,1640.22,Champions,United Kingdom,0.00019812963115661586
13649.0,256,2,346.6,At Risk,United Kingdom,4.18673898372676e-05
13650.0,16,7,1809.34,Champions,United Kingdom,0.00021855840487063402
13651.0,35,2,94.2,At Risk,United Kingdom,1.1378846285835569e-05
13652.0,45,3,1095.08,Loyal Customers,United Kingdom,0.00013227969204557125
13654.0,43,6,2707.33,Loyal Customers,United Kingdom,0.0003270306997349385
13655.0,114,2,932.97,Potential Loyalists,United Kingdom,0.00011269768810293005
13656.0,164,2,379.65,At Risk,United Kingdom,4.585964960103474e-05
13657.0,10,2,382.14,Potential Loyalists,United Kingdom,4.616042802196607e-05
13658.0,9,7,2421.47,Champions,United Kingdom,0.0002925003706556502
13659.0,197,3,1540.65,Potential Loyalists,United Kingdom,0.00018610211815575975
13662.0,85,7,862.58,Loyal Customers,United Kingdom,0.00010419495997065864
13663.0,179,1,189.47,Lost Customers,United Kingdom,2.2886942736489013e-05
13666.0,60,3,84.65,Potential Loyalists,United Kingdom,1.0225258366199372e-05
13667.0,149,1,299.05,At Risk,United Kingdom,3.6123609148398375e-05
13668.0,2,29,6162.31,Champions,United Kingdom,0.000744373442204537
13669.0,50,2,218.55,At Risk,United Kingdom,2.639964815041787e-05
13670.0,75,1,349.7,At Risk,United Kingdom,4.224185293159976e-05
13672.0,301,6,-71.46,At Risk,United Kingdom,-8.631978297089274e-06
13673.0,18,2,387.44,Potential Loyalists,United Kingdom,4.680063911872752e-05
13675.0,151,2,486.82000000000005,Potential Loyalists,United Kingdom,5.880520115573749e-05
13678.0,151,1,232.6,Lost Customers,United Kingdom,2.8096811529568504e-05
13680.0,1,5,2199.01,Champions,United Kingdom,0.00026562841582818765
13681.0,17,4,827.83,Loyal Customers,United Kingdom,9.99973494777416e-05
13682.0,187,1,59.5,Lost Customers,United Kingdom,7.187275520246458e-06
13684.0,285,2,62.13,Lost Customers,United Kingdom,7.504965177696007e-06
13685.0,2,7,3119.44,Champions,United Kingdom,0.00037681134031727074
13686.0,182,1,72.0,Lost Customers,United Kingdom,8.697207352231007e-06
13689.0,63,1,910.0,Potential Loyalists,United Kingdom,0.00010992303736847523
13690.0,59,1,172.25,At Risk,United Kingdom,2.0806860644747096e-05
13692.0,24,5,1466.8700000000001,Loyal Customers,United Kingdom,0.00017718989651065414
13693.0,325,2,-32.0,Lost Customers,United Kingdom,-3.8654254898804474e-06
13694.0,3,60,62690.54,Champions,United Kingdom,0.0075726753528240565
13695.0,31,15,2504.13,Champions,United Kingdom,0.0003024852478741977
13697.0,38,1,151.29999999999998,At Risk,United Kingdom,1.827621489434099e-05
13699.0,155,1,308.58000000000004,At Risk,United Kingdom,3.7274781177103394e-05
13700.0,26,10,2248.63,Champions,United Kingdom,0.0002716222412284335
13703.0,318,1,99.5,Lost Customers,United Kingdom,1.2019057382597017e-05
13704.0,5,10,2295.31,Champions,United Kingdom,0.0002772609306617966
13705.0,7,3,711.86,Loyal Customers,United Kingdom,8.598880591332173e-05
13706.0,302,1,330.79,Lost Customers,United Kingdom,3.995762805617354e-05
13707.0,267,2,806.41,At Risk,United Kingdom,9.740993029045287e-05
13708.0,271,1,285.33,Lost Customers,United Kingdom,3.4466307969612125e-05
13709.0,3,17,6228.71,Champions,United Kingdom,0.0007523942000960389
13710.0,31,1,180.48,At Risk,United Kingdom,2.1800999762925724e-05
13711.0,218,2,252.06,At Risk,United Kingdom,3.044747340560205e-05
13712.0,246,1,228.84,Lost Customers,United Kingdom,2.764262403450755e-05
13715.0,281,8,1051.99,Loyal Customers,United Kingdom,0.00012707465503435412
13716.0,269,1,138.28,Lost Customers,United Kingdom,1.6703469898145885e-05
13717.0,32,7,1432.26,Loyal Customers,United Kingdom,0.0001730091972542553
13718.0,246,2,306.55,At Risk,United Kingdom,3.70295682475891e-05
13719.0,15,5,1041.68,Loyal Customers,United Kingdom,0.00012582926325933327
13720.0,116,4,799.9,Potential Loyalists,United Kingdom,9.662355779235531e-05
13721.0,36,1,524.14,Potential Loyalists,United Kingdom,6.331325363331056e-05
13722.0,120,4,2369.16,Loyal Customers,United Kingdom,0.00028618160792516126
13723.0,217,1,199.85000000000002,Lost Customers,United Kingdom,2.4140790129768985e-05
13725.0,49,11,1809.81,Loyal Customers,United Kingdom,0.00021861517830751664
13726.0,38,2,1079.6599999999999,Potential Loyalists,United Kingdom,0.0001304170401376351
13727.0,28,2,333.48,Potential Loyalists,United Kingdom,4.028256538641662e-05
13728.0,36,6,1016.14,Loyal Customers,United Kingdom,0.00012274417054022245
13730.0,135,2,752.6,Potential Loyalists,United Kingdom,9.090997574012578e-05
13731.0,219,2,610.59,At Risk,United Kingdom,7.37559421833157e-05
13732.0,28,1,491.86,Potential Loyalists,United Kingdom,5.9414005670393656e-05
13735.0,24,8,2764.48,Champions,United Kingdom,0.0003339341080707719
13736.0,5,3,721.9,Loyal Customers,United Kingdom,8.720158316077173e-05
13737.0,200,1,339.59999999999997,Lost Customers,United Kingdom,4.102182801135625e-05
13739.0,18,1,216.9,At Risk,United Kingdom,2.620033714859591e-05
13740.0,240,1,350.75,Lost Customers,United Kingdom,4.236868720548647e-05
13741.0,71,4,666.33,Loyal Customers,United Kingdom,8.048903020850121e-05
13742.0,16,14,3079.27,Champions,United Kingdom,0.0003719590233820052
13743.0,2,8,1340.1499999999999,Champions,United Kingdom,0.00016188281157072755
13744.0,95,2,1080.52,Potential Loyalists,United Kingdom,0.00013052092344767566
13745.0,151,2,291.54,At Risk,United Kingdom,3.521644210374205e-05
13747.0,373,1,79.6,Lost Customers,United Kingdom,9.615245906077612e-06
13748.0,95,5,948.25,Loyal Customers,United Kingdom,0.00011454342877434795
13750.0,53,5,1647.26,Loyal Customers,United Kingdom,0.00019898002476438956
13751.0,288,1,296.25,Lost Customers,United Kingdom,3.5785384418033834e-05
13752.0,124,6,1175.38,Loyal Customers,United Kingdom,0.00014197949413424004
13753.0,287,1,741.26,At Risk,United Kingdom,8.954016558214939e-05
13754.0,151,2,282.59999999999997,At Risk,United Kingdom,3.41365388575067e-05
13755.0,3,10,2101.39,Champions,United Kingdom,0.00025383645219312107
13756.0,2,15,5145.12,Champions,United Kingdom,0.0006215024373904277
13758.0,11,7,3190.55,Champions,United Kingdom,0.00038540104052306446
13759.0,33,2,659.4100000000001,Potential Loyalists,United Kingdom,7.965313194631457e-05
13760.0,54,2,286.79,Potential Loyalists,United Kingdom,3.464266800758793e-05
13761.0,50,2,1070.65,Potential Loyalists,United Kingdom,0.00012932868127314066
13762.0,204,2,3.552713678800501e-15,Lost Customers,United Kingdom,4.291484378838248e-22
13763.0,63,3,1689.46,Loyal Customers,United Kingdom,0.0002040775546291694
13764.0,70,3,1519.42,Loyal Customers,United Kingdom,0.0001835376499323172
13767.0,2,52,16945.71,Champions,United Kingdom,0.0020469493555663122
13769.0,2,16,2771.87,Champions,United Kingdom,0.00033482677976984113
13771.0,64,5,2631.7,Loyal Customers,United Kingdom,0.00031789500817869915
13772.0,33,3,1122.63,Loyal Customers,United Kingdom,0.00013560758180326522
13774.0,81,1,345.0,At Risk,United Kingdom,4.167411856277357e-05
13777.0,0,41,25748.350000000002,Champions,United Kingdom,0.003110260262886351
13778.0,103,1,178.7,Lost Customers,United Kingdom,2.1585985470051124e-05
13780.0,7,2,360.01,Potential Loyalists,United Kingdom,4.348724470662062e-05
13781.0,250,1,127.84,Lost Customers,United Kingdom,1.544237483207239e-05
13782.0,12,6,908.86,Loyal Customers,United Kingdom,0.00010978533158539824
13784.0,9,11,2462.79,Champions,United Kingdom,0.00029749160131945835
13786.0,367,1,230.39999999999998,Lost Customers,United Kingdom,2.783106352713922e-05
13787.0,75,2,309.04,At Risk,United Kingdom,3.7330346668520425e-05
13790.0,4,1,348.8,Potential Loyalists,United Kingdom,4.213313783969688e-05
13791.0,43,3,1047.68,Loyal Customers,United Kingdom,0.00012655403053868586
13792.0,66,2,195.55,At Risk,United Kingdom,2.36213735795663e-05
13798.0,1,63,36352.87,Champions,United Kingdom,0.004391228447759695
13799.0,116,2,688.86,Potential Loyalists,United Kingdom,8.321053134247017e-05
13800.0,309,1,558.32,At Risk,United Kingdom,6.744201123468912e-05
13801.0,66,1,324.8,At Risk,United Kingdom,3.9234068722286546e-05
13802.0,138,6,3906.27,Loyal Customers,United Kingdom,0.000471856113386103
13803.0,255,1,277.07,Lost Customers,United Kingdom,3.3468545015036735e-05
13804.0,30,7,2588.39,Champions,United Kingdom,0.00031266339636723913
13805.0,52,2,924.6,Potential Loyalists,United Kingdom,0.00011168663774823318
13806.0,63,1,256.38,At Risk,United Kingdom,3.096930584673591e-05
13807.0,367,1,112.6,Lost Customers,United Kingdom,1.3601465942516824e-05
13808.0,5,5,1747.66,Champions,United Kingdom,0.00021110779723888947
13809.0,305,1,155.05,Lost Customers,Cyprus,1.8729194443936358e-05
13810.0,28,4,899.51,Loyal Customers,Germany,0.0001086559025750738
13811.0,183,4,591.75,Potential Loyalists,Germany,7.148017292614859e-05
13812.0,42,3,539.0,Potential Loyalists,Germany,6.510826059517379e-05
13813.0,39,5,1353.41,Loyal Customers,Germany,0.00016348454725809679
13814.0,56,3,1562.12,Loyal Customers,Germany,0.00018869557707037638
13815.0,22,5,4014.91,Champions,Germany,0.00048497923292424713
13816.0,23,4,555.04,Loyal Customers,Germany,6.704580512197636e-05
13817.0,29,2,382.98,Potential Loyalists,Germany,4.626189544107544e-05
13819.0,301,3,1140.35,Potential Loyalists,United Kingdom,0.0001377480611682865
13821.0,144,2,385.64,At Risk,United Kingdom,4.658320893492174e-05
13822.0,5,2,632.0,Loyal Customers,United Kingdom,7.634215342513884e-05
13823.0,18,2,957.66,Loyal Customers,United Kingdom,0.00011568010545746592
13824.0,32,5,1698.94,Loyal Customers,United Kingdom,0.0002052226869305465
13826.0,158,2,174.65,At Risk,United Kingdom,2.109676755648813e-05
13827.0,57,3,409.8,Potential Loyalists,United Kingdom,4.9501605179781484e-05
13828.0,22,1,209.49,At Risk,United Kingdom,2.5305249558595468e-05
13829.0,359,1,-102.0,Lost Customers,United Kingdom,-1.2321043748993927e-05
13831.0,16,6,2198.45,Champions,United Kingdom,0.0002655607708821147
13832.0,17,2,40.949999999999996,Potential Loyalists,United Kingdom,4.946536681581385e-06
13833.0,159,1,383.85,At Risk,United Kingdom,4.636698669658156e-05
13835.0,25,4,834.57,Loyal Customers,United Kingdom,0.00010081150472154767
13837.0,211,2,266.59000000000003,At Risk,United Kingdom,3.2202618167100896e-05
13838.0,5,4,674.82,Loyal Customers,United Kingdom,8.151457590878512e-05
13841.0,252,1,85.0,Lost Customers,United Kingdom,1.0267536457494939e-05
13842.0,58,9,3385.62,Champions,United Kingdom,0.0004089644327202825
13844.0,11,1,361.62,Potential Loyalists,United Kingdom,4.368172392658023e-05
13845.0,64,1,312.98,At Risk,United Kingdom,3.780627718196196e-05
13846.0,24,4,847.61,Loyal Customers,United Kingdom,0.00010238666560867395
13848.0,92,3,1255.0,Potential Loyalists,United Kingdom,0.0001515971559312488
13849.0,51,2,1537.95,Potential Loyalists,United Kingdom,0.00018577597288005107
13850.0,88,2,1586.81,Potential Loyalists,United Kingdom,0.00019167799442491228
13851.0,95,3,2651.46,Loyal Customers,United Kingdom,0.00032028190841870035
13853.0,8,2,1056.94,Loyal Customers,United Kingdom,0.00012767258803982002
13854.0,8,29,8025.0199999999995,Champions,United Kingdom,0.0009693786520250121
13856.0,168,5,363.4,Potential Loyalists,United Kingdom,4.389673821945483e-05
13858.0,57,1,216.17,At Risk,United Kingdom,2.611215712960801e-05
13859.0,326,1,201.16,Lost Customers,United Kingdom,2.4299030985760963e-05
13860.0,1,6,1240.0,Champions,United Kingdom,0.00014978523773286734
13862.0,18,10,2187.31,Champions,United Kingdom,0.00026421511963345006
13863.0,245,2,299.56,At Risk,United Kingdom,3.618521436714334e-05
13865.0,58,4,501.56,Loyal Customers,United Kingdom,6.058571277201367e-05
13866.0,74,1,145.67000000000002,Lost Customers,United Kingdom,1.7596141597215153e-05
13867.0,31,3,1005.09,Loyal Customers,United Kingdom,0.0001214093908007481
13868.0,7,2,3192.54,Loyal Customers,United Kingdom,0.0003856414216707164
